Shape,Result,Number,Time
<http://SGKG4.org/shapes/Constraint4>,valid,115064,1230.676873922348
<http://SGKG4.org/shapes/Constraint5>,valid,161245,1550.5862047672272
<http://SGKG4.org/shapes/Constraint3>,valid,99976,951.5494871139526
<http://SGKG4.org/shapes/Constraint5>,valid,147191,1550.5192024707794
<http://SGKG4.org/shapes/Constraint5>,valid,166853,1550.6102027893066
<http://SGKG4.org/shapes/Constraint1>,valid,1948,346.04548239707947
<http://SGKG4.org/shapes/Constraint2>,valid,56199,666.9115881919861
<http://SGKG4.org/shapes/Constraint4>,valid,127489,1230.7328751087189
<http://SGKG4.org/shapes/Constraint2>,valid,58616,666.9215853214264
<http://SGKG4.org/shapes/Constraint1>,valid,32356,346.2354061603546
<http://SGKG4.org/shapes/Constraint4>,valid,107280,1230.6429109573364
<http://SGKG4.org/shapes/Constraint5>,violated,138057,1550.4761667251587
<http://SGKG4.org/shapes/Constraint5>,valid,150128,1550.531212568283
<http://SGKG4.org/shapes/Constraint1>,valid,4711,346.06348276138306
<http://SGKG4.org/shapes/Constraint1>,valid,9022,346.09234952926636
<http://SGKG4.org/shapes/Constraint5>,valid,159720,1550.5802025794983
<http://SGKG4.org/shapes/Constraint2>,valid,59758,666.9261453151703
<http://SGKG4.org/shapes/Constraint5>,violated,137530,1550.4741668701172
<http://SGKG4.org/shapes/Constraint3>,valid,95629,951.5314526557922
<http://SGKG4.org/shapes/Constraint4>,valid,117188,1230.6859006881714
<http://SGKG4.org/shapes/Constraint4>,valid,106999,1230.6419088840485
<http://SGKG4.org/shapes/Constraint4>,valid,108041,1230.6468765735626
<http://SGKG4.org/shapes/Constraint1>,valid,15150,346.1303267478943
<http://SGKG4.org/shapes/Constraint5>,valid,151607,1550.5382051467896
<http://SGKG4.org/shapes/Constraint5>,valid,164850,1550.6022050380707
<http://SGKG4.org/shapes/Constraint5>,valid,166510,1550.6092064380646
<http://SGKG4.org/shapes/Constraint5>,valid,144779,1550.509169101715
<http://SGKG4.org/shapes/Constraint2>,valid,64932,666.9471430778503
<http://SGKG4.org/shapes/Constraint3>,valid,78958,951.4734508991241
<http://SGKG4.org/shapes/Constraint3>,valid,95575,951.5314526557922
<http://SGKG4.org/shapes/Constraint1>,valid,27192,346.2124056816101
<http://SGKG4.org/shapes/Constraint2>,valid,48948,666.878585100174
<http://SGKG4.org/shapes/Constraint4>,valid,106656,1230.6409113407135
<http://SGKG4.org/shapes/Constraint5>,valid,167433,1550.6122024059296
<http://SGKG4.org/shapes/Constraint2>,valid,49147,666.8795883655548
<http://SGKG4.org/shapes/Constraint5>,valid,163083,1550.5942029953003
<http://SGKG4.org/shapes/Constraint4>,valid,128577,1230.7378754615784
<http://SGKG4.org/shapes/Constraint4>,valid,105669,1230.6359105110168
<http://SGKG4.org/shapes/Constraint1>,valid,18639,346.1553478240967
<http://SGKG4.org/shapes/Constraint1>,valid,12893,346.1153256893158
<http://SGKG4.org/shapes/Constraint2>,valid,35865,666.8243627548218
<http://SGKG4.org/shapes/Constraint1>,valid,24990,346.1994061470032
<http://SGKG4.org/shapes/Constraint1>,valid,29422,346.2234137058258
<http://SGKG4.org/shapes/Constraint3>,violated,72162,951.445449590683
<http://SGKG4.org/shapes/Constraint4>,valid,110334,1230.65687417984
<http://SGKG4.org/shapes/Constraint5>,valid,145206,1550.510169506073
<http://SGKG4.org/shapes/Constraint5>,valid,147546,1550.5201997756958
<http://SGKG4.org/shapes/Constraint5>,valid,144534,1550.5081703662872
<http://SGKG4.org/shapes/Constraint5>,valid,158563,1550.5731692314148
<http://SGKG4.org/shapes/Constraint5>,valid,153688,1550.5462021827698
<http://SGKG4.org/shapes/Constraint4>,valid,126839,1230.730875492096
<http://SGKG4.org/shapes/Constraint5>,valid,167506,1550.6132035255432
<http://SGKG4.org/shapes/Constraint3>,valid,90643,951.5144493579865
<http://SGKG4.org/shapes/Constraint4>,valid,119712,1230.6969261169434
<http://SGKG4.org/shapes/Constraint3>,valid,95936,951.5344521999359
<http://SGKG4.org/shapes/Constraint3>,valid,99774,951.5484848022461
<http://SGKG4.org/shapes/Constraint3>,valid,86364,951.4994494915009
<http://SGKG4.org/shapes/Constraint2>,valid,66899,666.9551775455475
<http://SGKG4.org/shapes/Constraint2>,valid,52267,666.8925523757935
<http://SGKG4.org/shapes/Constraint2>,valid,55140,666.9075865745544
<http://SGKG4.org/shapes/Constraint5>,valid,149153,1550.5271997451782
<http://SGKG4.org/shapes/Constraint1>,valid,9118,346.09234952926636
<http://SGKG4.org/shapes/Constraint2>,valid,65113,666.9481778144836
<http://SGKG4.org/shapes/Constraint1>,valid,9677,346.0963637828827
<http://SGKG4.org/shapes/Constraint4>,valid,123943,1230.7178757190704
<http://SGKG4.org/shapes/Constraint4>,valid,124351,1230.719875574112
<http://SGKG4.org/shapes/Constraint5>,valid,148235,1550.5232038497925
<http://SGKG4.org/shapes/Constraint2>,valid,63715,666.9421803951263
<http://SGKG4.org/shapes/Constraint5>,valid,144296,1550.5071697235107
<http://SGKG4.org/shapes/Constraint1>,valid,10725,346.1023488044739
<http://SGKG4.org/shapes/Constraint1>,valid,28236,346.2173798084259
<http://SGKG4.org/shapes/Constraint2>,valid,57932,666.9185857772827
<http://SGKG4.org/shapes/Constraint3>,violated,69166,951.4324879646301
<http://SGKG4.org/shapes/Constraint4>,valid,106906,1230.6419088840485
<http://SGKG4.org/shapes/Constraint4>,valid,114611,1230.6748740673065
<http://SGKG4.org/shapes/Constraint3>,violated,72816,951.4484505653381
<http://SGKG4.org/shapes/Constraint4>,valid,109067,1230.6518757343292
<http://SGKG4.org/shapes/Constraint3>,valid,91693,951.5184509754181
<http://SGKG4.org/shapes/Constraint4>,valid,126038,1230.7268753051758
<http://SGKG4.org/shapes/Constraint1>,valid,17516,346.1473181247711
<http://SGKG4.org/shapes/Constraint2>,valid,48586,666.8775854110718
<http://SGKG4.org/shapes/Constraint5>,valid,147032,1550.51820230484
<http://SGKG4.org/shapes/Constraint3>,valid,101301,951.5544848442078
<http://SGKG4.org/shapes/Constraint1>,valid,5086,346.06805300712585
<http://SGKG4.org/shapes/Constraint1>,valid,16798,346.14231872558594
<http://SGKG4.org/shapes/Constraint1>,valid,29096,346.2224164009094
<http://SGKG4.org/shapes/Constraint4>,valid,132863,1230.7558739185333
<http://SGKG4.org/shapes/Constraint1>,valid,5863,346.0727903842926
<http://SGKG4.org/shapes/Constraint1>,valid,1042,346.03844022750854
<http://SGKG4.org/shapes/Constraint1>,valid,25594,346.20242381095886
<http://SGKG4.org/shapes/Constraint4>,valid,111335,1230.6608743667603
<http://SGKG4.org/shapes/Constraint3>,valid,82703,951.4864494800568
<http://SGKG4.org/shapes/Constraint1>,valid,7540,346.08336186408997
<http://SGKG4.org/shapes/Constraint2>,valid,34478,666.8183996677399
<http://SGKG4.org/shapes/Constraint4>,valid,113679,1230.670874118805
<http://SGKG4.org/shapes/Constraint5>,valid,152121,1550.5402028560638
<http://SGKG4.org/shapes/Constraint4>,valid,113460,1230.6698741912842
<http://SGKG4.org/shapes/Constraint5>,valid,139989,1550.4872024059296
<http://SGKG4.org/shapes/Constraint4>,valid,104531,1230.6308796405792
<http://SGKG4.org/shapes/Constraint4>,valid,118181,1230.690928220749
<http://SGKG4.org/shapes/Constraint5>,valid,153891,1550.5472025871277
<http://SGKG4.org/shapes/Constraint5>,valid,140473,1550.4892029762268
<http://SGKG4.org/shapes/Constraint4>,valid,131693,1230.7509100437164
<http://SGKG4.org/shapes/Constraint4>,valid,111026,1230.659874200821
<http://SGKG4.org/shapes/Constraint2>,valid,41994,666.8503997325897
<http://SGKG4.org/shapes/Constraint4>,valid,121416,1230.7069108486176
<http://SGKG4.org/shapes/Constraint1>,valid,3932,346.05844473838806
<http://SGKG4.org/shapes/Constraint1>,valid,18981,346.1583261489868
<http://SGKG4.org/shapes/Constraint1>,valid,8273,346.08732628822327
<http://SGKG4.org/shapes/Constraint4>,valid,130690,1230.7468748092651
<http://SGKG4.org/shapes/Constraint3>,violated,71632,951.4434499740601
<http://SGKG4.org/shapes/Constraint5>,valid,145926,1550.5131695270538
<http://SGKG4.org/shapes/Constraint3>,violated,74841,951.4554495811462
<http://SGKG4.org/shapes/Constraint4>,valid,108700,1230.6498758792877
<http://SGKG4.org/shapes/Constraint4>,valid,126523,1230.7288751602173
<http://SGKG4.org/shapes/Constraint4>,valid,135061,1230.7648742198944
<http://SGKG4.org/shapes/Constraint5>,valid,160071,1550.5812039375305
<http://SGKG4.org/shapes/Constraint2>,valid,64460,666.9451775550842
<http://SGKG4.org/shapes/Constraint2>,valid,41595,666.8484046459198
<http://SGKG4.org/shapes/Constraint2>,valid,62203,666.9361777305603
<http://SGKG4.org/shapes/Constraint2>,valid,62839,666.9391763210297
<http://SGKG4.org/shapes/Constraint3>,violated,73757,951.4514496326447
<http://SGKG4.org/shapes/Constraint5>,valid,143936,1550.5051696300507
<http://SGKG4.org/shapes/Constraint5>,valid,160308,1550.5821676254272
<http://SGKG4.org/shapes/Constraint3>,valid,84670,951.4934499263763
<http://SGKG4.org/shapes/Constraint5>,valid,161411,1550.5872030258179
<http://SGKG4.org/shapes/Constraint5>,valid,144462,1550.5071697235107
<http://SGKG4.org/shapes/Constraint1>,valid,24151,346.1934196949005
<http://SGKG4.org/shapes/Constraint1>,valid,30127,346.2264139652252
<http://SGKG4.org/shapes/Constraint4>,valid,113655,1230.670874118805
<http://SGKG4.org/shapes/Constraint5>,violated,137158,1550.47216629982
<http://SGKG4.org/shapes/Constraint5>,valid,163606,1550.5962030887604
<http://SGKG4.org/shapes/Constraint5>,valid,165247,1550.6032044887543
<http://SGKG4.org/shapes/Constraint2>,valid,64705,666.9461450576782
<http://SGKG4.org/shapes/Constraint4>,valid,127989,1230.734875202179
<http://SGKG4.org/shapes/Constraint5>,valid,147442,1550.5201997756958
<http://SGKG4.org/shapes/Constraint5>,valid,152177,1550.5402028560638
<http://SGKG4.org/shapes/Constraint3>,valid,87382,951.5034501552582
<http://SGKG4.org/shapes/Constraint2>,valid,43476,666.855589389801
<http://SGKG4.org/shapes/Constraint1>,valid,29541,346.22441029548645
<http://SGKG4.org/shapes/Constraint2>,valid,39142,666.8384025096893
<http://SGKG4.org/shapes/Constraint2>,valid,35574,666.8233995437622
<http://SGKG4.org/shapes/Constraint3>,violated,75721,951.4584500789642
<http://SGKG4.org/shapes/Constraint1>,valid,7435,346.08236050605774
<http://SGKG4.org/shapes/Constraint2>,valid,50151,666.8835520744324
<http://SGKG4.org/shapes/Constraint4>,valid,103418,1230.6258788108826
<http://SGKG4.org/shapes/Constraint4>,valid,107132,1230.6429109573364
<http://SGKG4.org/shapes/Constraint5>,valid,150897,1550.535166978836
<http://SGKG4.org/shapes/Constraint5>,valid,166414,1550.6082029342651
<http://SGKG4.org/shapes/Constraint4>,valid,132543,1230.7548747062683
<http://SGKG4.org/shapes/Constraint5>,valid,149621,1550.5292053222656
<http://SGKG4.org/shapes/Constraint3>,valid,77742,951.4674499034882
<http://SGKG4.org/shapes/Constraint1>,valid,2575,346.049444437027
<http://SGKG4.org/shapes/Constraint5>,valid,159573,1550.5792021751404
<http://SGKG4.org/shapes/Constraint1>,valid,4788,346.0644929409027
<http://SGKG4.org/shapes/Constraint2>,valid,60890,666.9311423301697
<http://SGKG4.org/shapes/Constraint4>,valid,116615,1230.6838750839233
<http://SGKG4.org/shapes/Constraint4>,valid,120640,1230.7019114494324
<http://SGKG4.org/shapes/Constraint4>,valid,132793,1230.7558739185333
<http://SGKG4.org/shapes/Constraint2>,valid,51628,666.8895514011383
<http://SGKG4.org/shapes/Constraint1>,valid,18383,346.15336084365845
<http://SGKG4.org/shapes/Constraint4>,valid,107217,1230.6429109573364
<http://SGKG4.org/shapes/Constraint1>,valid,24262,346.1944215297699
<http://SGKG4.org/shapes/Constraint2>,valid,55887,666.9105851650238
<http://SGKG4.org/shapes/Constraint4>,valid,101801,1230.6188781261444
<http://SGKG4.org/shapes/Constraint2>,valid,51233,666.8885521888733
<http://SGKG4.org/shapes/Constraint3>,valid,95009,951.5294516086578
<http://SGKG4.org/shapes/Constraint2>,valid,46935,666.8705856800079
<http://SGKG4.org/shapes/Constraint1>,valid,29398,346.2234137058258
<http://SGKG4.org/shapes/Constraint2>,valid,38742,666.8363966941833
<http://SGKG4.org/shapes/Constraint3>,valid,90295,951.5134494304657
<http://SGKG4.org/shapes/Constraint3>,valid,91275,951.5164496898651
<http://SGKG4.org/shapes/Constraint4>,valid,103030,1230.623878955841
<http://SGKG4.org/shapes/Constraint4>,valid,118929,1230.693911075592
<http://SGKG4.org/shapes/Constraint4>,valid,125048,1230.7228753566742
<http://SGKG4.org/shapes/Constraint5>,violated,136748,1550.4701664447784
<http://SGKG4.org/shapes/Constraint2>,valid,60068,666.9271817207336
<http://SGKG4.org/shapes/Constraint5>,valid,142557,1550.4991714954376
<http://SGKG4.org/shapes/Constraint4>,valid,120653,1230.7019114494324
<http://SGKG4.org/shapes/Constraint2>,valid,41400,666.8473999500275
<http://SGKG4.org/shapes/Constraint4>,valid,122447,1230.7118768692017
<http://SGKG4.org/shapes/Constraint3>,violated,74786,951.4554495811462
<http://SGKG4.org/shapes/Constraint2>,valid,65083,666.9481778144836
<http://SGKG4.org/shapes/Constraint3>,valid,88292,951.5064496994019
<http://SGKG4.org/shapes/Constraint3>,valid,88343,951.5064496994019
<http://SGKG4.org/shapes/Constraint3>,violated,73305,951.4504499435425
<http://SGKG4.org/shapes/Constraint3>,valid,100853,951.5524852275848
<http://SGKG4.org/shapes/Constraint3>,violated,73188,951.4494500160217
<http://SGKG4.org/shapes/Constraint4>,valid,125288,1230.7238750457764
<http://SGKG4.org/shapes/Constraint5>,violated,136027,1550.4641716480255
<http://SGKG4.org/shapes/Constraint3>,violated,73572,951.4514496326447
<http://SGKG4.org/shapes/Constraint1>,valid,29088,346.2224164009094
<http://SGKG4.org/shapes/Constraint5>,valid,166194,1550.6071999073029
<http://SGKG4.org/shapes/Constraint1>,valid,1104,346.03944182395935
<http://SGKG4.org/shapes/Constraint1>,valid,6862,346.0783631801605
<http://SGKG4.org/shapes/Constraint1>,valid,27534,346.2144193649292
<http://SGKG4.org/shapes/Constraint5>,valid,167920,1550.6142082214355
<http://SGKG4.org/shapes/Constraint3>,valid,100469,951.5514822006226
<http://SGKG4.org/shapes/Constraint2>,valid,35356,666.8224067687988
<http://SGKG4.org/shapes/Constraint2>,valid,46614,666.8695876598358
<http://SGKG4.org/shapes/Constraint1>,valid,25831,346.2044062614441
<http://SGKG4.org/shapes/Constraint2>,valid,45960,666.8665850162506
<http://SGKG4.org/shapes/Constraint1>,valid,7527,346.08236050605774
<http://SGKG4.org/shapes/Constraint2>,valid,35734,666.8233995437622
<http://SGKG4.org/shapes/Constraint2>,valid,53087,666.8965525627136
<http://SGKG4.org/shapes/Constraint4>,valid,102780,1230.6228775978088
<http://SGKG4.org/shapes/Constraint4>,valid,105796,1230.6359105110168
<http://SGKG4.org/shapes/Constraint5>,violated,137807,1550.475167274475
<http://SGKG4.org/shapes/Constraint1>,valid,1272,346.0404484272003
<http://SGKG4.org/shapes/Constraint3>,valid,95857,951.5344521999359
<http://SGKG4.org/shapes/Constraint1>,valid,6637,346.0773606300354
<http://SGKG4.org/shapes/Constraint2>,valid,59510,666.9255881309509
<http://SGKG4.org/shapes/Constraint2>,valid,66979,666.9551775455475
<http://SGKG4.org/shapes/Constraint2>,valid,38850,666.8373992443085
<http://SGKG4.org/shapes/Constraint5>,valid,154491,1550.5501687526703
<http://SGKG4.org/shapes/Constraint4>,valid,104629,1230.6308796405792
<http://SGKG4.org/shapes/Constraint4>,valid,110395,1230.65687417984
<http://SGKG4.org/shapes/Constraint4>,valid,122281,1230.710927248001
<http://SGKG4.org/shapes/Constraint3>,violated,71547,951.4424524307251
<http://SGKG4.org/shapes/Constraint5>,valid,149630,1550.5292053222656
<http://SGKG4.org/shapes/Constraint1>,valid,5913,346.07332706451416
<http://SGKG4.org/shapes/Constraint4>,valid,124616,1230.7208755016327
<http://SGKG4.org/shapes/Constraint5>,valid,151605,1550.5382051467896
<http://SGKG4.org/shapes/Constraint1>,valid,24827,346.19840693473816
<http://SGKG4.org/shapes/Constraint2>,valid,49333,666.8805849552155
<http://SGKG4.org/shapes/Constraint2>,valid,62926,666.9391763210297
<http://SGKG4.org/shapes/Constraint2>,valid,60282,666.9281749725342
<http://SGKG4.org/shapes/Constraint4>,valid,127454,1230.7328751087189
<http://SGKG4.org/shapes/Constraint1>,valid,10680,346.1023488044739
<http://SGKG4.org/shapes/Constraint2>,valid,59770,666.9261453151703
<http://SGKG4.org/shapes/Constraint2>,valid,45980,666.8665850162506
<http://SGKG4.org/shapes/Constraint2>,valid,48301,666.8765859603882
<http://SGKG4.org/shapes/Constraint1>,valid,11982,346.11035990715027
<http://SGKG4.org/shapes/Constraint2>,valid,40247,666.8423988819122
<http://SGKG4.org/shapes/Constraint3>,valid,81430,951.4824512004852
<http://SGKG4.org/shapes/Constraint5>,valid,167181,1550.6111721992493
<http://SGKG4.org/shapes/Constraint5>,valid,168020,1550.6151719093323
<http://SGKG4.org/shapes/Constraint4>,valid,101697,1230.6178801059723
<http://SGKG4.org/shapes/Constraint4>,valid,117438,1230.6878736019135
<http://SGKG4.org/shapes/Constraint5>,violated,135460,1550.4621698856354
<http://SGKG4.org/shapes/Constraint5>,valid,161850,1550.5892043113708
<http://SGKG4.org/shapes/Constraint5>,valid,163618,1550.5962030887604
<http://SGKG4.org/shapes/Constraint1>,valid,542,346.03544068336487
<http://SGKG4.org/shapes/Constraint1>,valid,31538,346.23240971565247
<http://SGKG4.org/shapes/Constraint2>,valid,36152,666.8254015445709
<http://SGKG4.org/shapes/Constraint3>,valid,84992,951.4944496154785
<http://SGKG4.org/shapes/Constraint4>,valid,112024,1230.6638741493225
<http://SGKG4.org/shapes/Constraint1>,valid,33457,346.24041175842285
<http://SGKG4.org/shapes/Constraint4>,valid,120178,1230.699879169464
<http://SGKG4.org/shapes/Constraint4>,valid,105293,1230.6339111328125
<http://SGKG4.org/shapes/Constraint3>,valid,88044,951.5054500102997
<http://SGKG4.org/shapes/Constraint2>,valid,40184,666.8423988819122
<http://SGKG4.org/shapes/Constraint1>,valid,3355,346.05448269844055
<http://SGKG4.org/shapes/Constraint1>,valid,24215,346.1944215297699
<http://SGKG4.org/shapes/Constraint4>,valid,107072,1230.6429109573364
<http://SGKG4.org/shapes/Constraint2>,valid,48272,666.8765859603882
<http://SGKG4.org/shapes/Constraint4>,valid,109648,1230.6538770198822
<http://SGKG4.org/shapes/Constraint3>,valid,84991,951.4944496154785
